County,ShortName,CD,Clinton,Trump,Total,,,,,,,,,,,,,,,,,,,,,
Winston,Winston,4,872,"9,228",10260,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,Split Counties,,,,,,,,,,,,,,,,,,,,,,,,,
Blount (pt.),Blount,4,156,"1,665","1,845",24,,,,,,,,,,,,,,,,,,,,
Blount (pt.),Blount,6,"1,892","20,513","22,797",392,,,,,,,,,,,,,,,,,,,,
Cherokee (pt.),Cherokee,3,"1,377","7,987","9,516",152,,,,,,,,,,,,,,,,,,,,
Cherokee (pt.),Cherokee,4,84,606,702,12,,,,,,,,,,,,,,,,,,,,
Clarke (pt.),Clarke,1,"1,336","2,708","4,091",47,,,,,,,,,,,,,,,,,,,,
Clarke (pt.),Clarke,7,"4,117","4,046","8,217",54,,,,,,,,,,,,,,,,,,,,
Jackson (pt.),Jackson,4,10,71,83,2,,,,,,,,,,,,,,,,,,,,
Jackson (pt.),Jackson,5,"3,481","16,004","19,937",452,,,,,,,,,,,,,,,,,,,,
Jefferson (pt.),Jefferson,6,"52,383","110,555","168,653","5,715",,,,,,,,,,,,,,,,,,,,
Jefferson (pt.),Jefferson,7,"98,173","19,991","120,386","2,222",,,,,,,,,,,,,,,,,,,,
Montgomery (pt.),Montgomery,2,"31,220","21,996","54,528","1,312",,,,,,,,,,,,,,,,,,,,
Montgomery (pt.),Montgomery,3,"6,726","9,089","16,210",395,,,,,,,,,,,,,,,,,,,,
Montgomery (pt.),Montgomery,7,"18,664","1,052","19,919",203,,,,,,,,,,,,,,,,,,,,
Tuscaloosa (pt.),Tuscaloosa,4,"5,156","20,200","26,052",695,,,,,,,,,,,,,,,,,,,,
Tuscaloosa (pt.),Tuscaloosa,7,"25,487","25,899","52,878","1,493",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,Split E/A/P Votes,,,,,,,,,,,,,,,,,,,,,,,,,
Blount (pt.),Blount,4,8,51,60,1,,,,,,,,,,,,,,,,,,,,
Blount (pt.),Blount,6,100,630,740,10,,,,,,,,,,,,,,,,,,,,
Cherokee (pt.),Cherokee,3,81,335,424,8,,,,,,,,,,,,,,,,,,,,
Cherokee (pt.),Cherokee,4,5,25,31,1,,,,,,,,,,,,,,,,,,,,
Clarke (pt.),Clarke,1,73,155,234,7,,,,,,,,,,,,,,,,,,,,
Clarke (pt.),Clarke,7,223,231,463,8,,,,,,,,,,,,,,,,,,,,
Jackson (pt.),Jackson,4,1,3,3,0,,,,,,,,,,,,,,,,,,,,
Jackson (pt.),Jackson,5,181,594,805,29,,,,,,,,,,,,,,,,,,,,
Jefferson (pt.),Jefferson,6,"2,198","3,575","5,962",189,,,,,,,,,,,,,,,,,,,,
Jefferson (pt.),Jefferson,7,"4,119",647,"4,839",73,,,,,,,,,,,,,,,,,,,,
Montgomery (pt.),Montgomery,2,"1,272","1,278","2,595",45,,,,,,,,,,,,,,,,,,,,
Montgomery (pt.),Montgomery,3,274,528,816,14,,,,,,,,,,,,,,,,,,,,
Montgomery (pt.),Montgomery,7,760,61,828,7,,,,,,,,,,,,,,,,,,,,
Tuscaloosa (pt.),Tuscaloosa,4,188,712,924,24,,,,,,,,,,,,,,,,,,,,
Tuscaloosa (pt.),Tuscaloosa,7,931,912,"1,894",51,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Total E/A/P Votes,,,,,,,,,,,,,,,,,,,,,,,,,,
Blount (pt.),Blount,EV,108,681,800,11,,,,,,,,,,,,,,,,,,,,
Cherokee (pt.),Cherokee,EV,86,360,455,9,,,,,,,,,,,,,,,,,,,,
Clarke (pt.),Clarke,EV,296,386,697,15,,,,,,,,,,,,,,,,,,,,
Jackson (pt.),Jackson,EV,182,597,808,29,,,,,,,,,,,,,,,,,,,,
Jefferson (pt.),Jefferson,EV,"6,317","4,222","10,801",262,,,,,,,,,,,,,,,,,,,,
Montgomery (pt.),Montgomery,EV,"2,306","1,867","4,239",66,,,,,,,,,,,,,,,,,,,,
Tuscaloosa (pt.),Tuscaloosa,EV,"1,119","1,624","2,818",75,,,,,,,,,,,,,,,,,,,,
