County,ShortName,CD,Clinton,Trump,Total,,,,,,,,,,,,,,,,,,,,,
Starke,Starke,2,2489,6367,9226,,,,,,,,,,,,,,,,,,,,,
Steuben,Steuben,3,3744,10133,14539,,,,,,,,,,,,,,,,,,,,,
Sullivan,Sullivan,8,2113,6138,8559,,,,,,,,,,,,,,,,,,,,,
Switzerland,Switzerland,6,930,2558,3639,,,,,,,,,,,,,,,,,,,,,
Tippecanoe,Tippecanoe,4,27282,30768,62052,,,,,,,,,,,,,,,,,,,,,
Tipton,Tipton,5,1587,5589,7510,,,,,,,,,,,,,,,,,,,,,
Union,Union,6,715,2445,3286,,,,,,,,,,,,,,,,,,,,,
Vanderburgh,Vanderburgh,8,28530,40496,72289,,,,,,,,,,,,,,,,,,,,,
Vermillion,Vermillion,8,2081,4513,6915,,,,,,,,,,,,,,,,,,,,,
Vigo,Vigo,8,15931,21937,39591,,,,,,,,,,,,,,,,,,,,,
Wabash,Wabash,2,3018,9821,13417,,,,,,,,,,,,,,,,,,,,,
Warren,Warren,4,839,2898,3921,,,,,,,,,,,,,,,,,,,,,
Warrick,Warrick,8,9086,19113,29589,,,,,,,,,,,,,,,,,,,,,
Washington,Washington,9,2636,8209,11336,,,,,,,,,,,,,,,,,,,,,
Wayne,Wayne,6,8322,16028,25575,,,,,,,,,,,,,,,,,,,,,
Wells,Wells,3,2586,10005,13130,,,,,,,,,,,,,,,,,,,,,
White,White,4,2590,6893,10013,,,,,,,,,,,,,,,,,,,,,
Whitley,Whitley,3,3379,11358,15536,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,Split Counties,,,,,,,,,,,,,,,,,,,,,,,,,
Blackford (pt.),Blackford,3,264,785,"1,113",64,,,,,,,,,,,,,,,,,,,,
Blackford (pt.),Blackford,5,979,"2,565","3,710",166,,,,,,,,,,,,,,,,,,,,
Boone (pt.),Boone,4,"3,434","10,233","14,644",977,,,,,,,,,,,,,,,,,,,,
Boone (pt.),Boone,5,"6,747","9,421","17,417","1,249",,,,,,,,,,,,,,,,,,,,
Crawford (pt.),Crawford,8,177,492,704,35,,,,,,,,,,,,,,,,,,,,
Crawford (pt.),Crawford,9,"1,146","2,523","3,889",220,,,,,,,,,,,,,,,,,,,,
Howard (pt.),Howard,4,"10,166","19,724","31,508","1,618",,,,,,,,,,,,,,,,,,,,
Howard (pt.),Howard,5,"1,049","3,951","5,246",246,,,,,,,,,,,,,,,,,,,,
Kosciusko (pt.),Kosciusko,2,"2,095","8,818","11,409",496,,,,,,,,,,,,,,,,,,,,
Kosciusko (pt.),Kosciusko,3,"4,216","15,091","20,498","1,191",,,,,,,,,,,,,,,,,,,,
LaPorte (pt.),LaPorte,1,"11,747","10,181","23,173","1,245",,,,,,,,,,,,,,,,,,,,
LaPorte (pt.),LaPorte,2,"8,051","12,506","21,833","1,276",,,,,,,,,,,,,,,,,,,,
Marion (pt.),Marion,5,"56,851","34,684","97,036","5,501",,,,,,,,,,,,,,,,,,,,
Marion (pt.),Marion,7,"156,015","95,625","264,325","12,685",,,,,,,,,,,,,,,,,,,,
Morgan (pt.),Morgan,4,"2,096","7,648","10,266",522,,,,,,,,,,,,,,,,,,,,
Morgan (pt.),Morgan,9,"3,941","16,023","20,914",950,,,,,,,,,,,,,,,,,,,,
Scott (pt.),Scott,6,"1,219","2,894","4,260",147,,,,,,,,,,,,,,,,,,,,
Scott (pt.),Scott,9,"1,423","3,180","4,800",197,,,,,,,,,,,,,,,,,,,,
