County,ShortName,CD,Clinton,Trump,Total,,,,,,,,,,,,,,,,,,,,,
Piatt,Piatt,13,"2,645","5,634",8920,,,,,,,,,,,,,,,,,,,,,
Pike,Pike,18,"1,413","5,754",7464,,,,,,,,,,,,,,,,,,,,,
Pope,Pope,15,375,"1,678",2133,,,,,,,,,,,,,,,,,,,,,
Pulaski,Pulaski,12,962,"1,675",2712,,,,,,,,,,,,,,,,,,,,,
Putnam,Putnam,16,"1,147","1,767",3085,,,,,,,,,,,,,,,,,,,,,
Randolph,Randolph,12,"3,439","10,023",14087,,,,,,,,,,,,,,,,,,,,,
Richland,Richland,15,"1,584","5,739",7639,,,,,,,,,,,,,,,,,,,,,
Rock Island,RockIsland,17,"32,298","26,998",63044,,,,,,,,,,,,,,,,,,,,,
Saline,Saline,15,"2,572","8,276",11283,,,,,,,,,,,,,,,,,,,,,
Schuyler,Schuyler,18,"1,075","2,524",3794,,,,,,,,,,,,,,,,,,,,,
Scott,Scott,18,535,"1,966",2591,,,,,,,,,,,,,,,,,,,,,
Shelby,Shelby,15,"2,288","8,229",10944,,,,,,,,,,,,,,,,,,,,,
St. Clair,StClair,12,"60,756","53,857",120267,,,,,,,,,,,,,,,,,,,,,
Stephenson,Stephenson,17,"7,768","11,083",20037,,,,,,,,,,,,,,,,,,,,,
Union,Union,12,"2,402","5,790",8537,,,,,,,,,,,,,,,,,,,,,
Vermilion,Vermilion,15,"10,039","19,087",30519,,,,,,,,,,,,,,,,,,,,,
Wabash,Wabash,15,"1,151","4,047",5415,,,,,,,,,,,,,,,,,,,,,
Warren,Warren,17,"2,987","4,275",7713,,,,,,,,,,,,,,,,,,,,,
Washington,Washington,15,"1,448","5,571",7383,,,,,,,,,,,,,,,,,,,,,
Wayne,Wayne,15,"1,048","6,967",8261,,,,,,,,,,,,,,,,,,,,,
White,White,15,"1,412","5,640",7291,,,,,,,,,,,,,,,,,,,,,
Whiteside,Whiteside,17,"11,035","12,615",25261,,,,,,,,,,,,,,,,,,,,,
Williamson,Williamson,12,"8,581","21,570",31544,,,,,,,,,,,,,,,,,,,,,
Woodford,Woodford,18,"5,092","13,207",19455,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,Split Counties,,,,,,,,,,,,,,,,,,,,,,,,,
Bond (pt.),Bond,13,560,"1,402","2,094",132,,,,,,,,,,,,,,,,,,,,
Bond (pt.),Bond,15,"1,508","3,486","5,376",382,,,,,,,,,,,,,,,,,,,,
Champaign (pt.),Champaign,13,"43,195","18,811","66,858","4,852",,,,,,,,,,,,,,,,,,,,
Champaign (pt.),Champaign,15,"6,942","14,557","22,991","1,492",,,,,,,,,,,,,,,,,,,,
Cook - Chicago (pt.),CookChicago,1,"173,163","5,397","182,024","3,464",,,,,,,,,,,,,,,,,,,,
Cook - Chicago (pt.),CookChicago,2,"70,365","3,934","75,808","1,509",,,,,,,,,,,,,,,,,,,,
Cook - Chicago (pt.),CookChicago,3,"56,995","25,585","86,392","3,811",,,,,,,,,,,,,,,,,,,,
Cook - Chicago (pt.),CookChicago,4,"130,223","14,894","152,132","7,015",,,,,,,,,,,,,,,,,,,,
Cook - Chicago (pt.),CookChicago,5,"187,195","46,920","247,853","13,739",,,,,,,,,,,,,,,,,,,,
Cook - Chicago (pt.),CookChicago,7,"204,777","20,079","232,231","7,374",,,,,,,,,,,,,,,,,,,,
Cook - Chicago (pt.),CookChicago,9,"90,225","18,508","113,904","5,171",,,,,,,,,,,,,,,,,,,,
Cook - Suburban (pt.),CookSuburbs,1,"53,424","36,389","93,983","4,170",,,,,,,,,,,,,,,,,,,,
Cook - Suburban (pt.),CookSuburbs,2,"134,869","18,723","157,387","3,796",,,,,,,,,,,,,,,,,,,,
Cook - Suburban (pt.),CookSuburbs,3,"82,310","68,364","158,637","7,963",,,,,,,,,,,,,,,,,,,,
Cook - Suburban (pt.),CookSuburbs,4,"42,152","12,913","57,799","2,735",,,,,,,,,,,,,,,,,,,,
Cook - Suburban (pt.),CookSuburbs,5,"26,515","17,953","46,672","2,204",,,,,,,,,,,,,,,,,,,,
Cook - Suburban (pt.),CookSuburbs,6,"23,383","19,211","45,561","2,967",,,,,,,,,,,,,,,,,,,,
Cook - Suburban (pt.),CookSuburbs,7,"66,323","8,501","77,929","3,105",,,,,,,,,,,,,,,,,,,,
Cook - Suburban (pt.),CookSuburbs,8,"77,041","46,637","130,717","7,039",,,,,,,,,,,,,,,,,,,,
Cook - Suburban (pt.),CookSuburbs,9,"147,871","65,948","225,683","11,864",,,,,,,,,,,,,,,,,,,,
Cook - Suburban (pt.),CookSuburbs,10,"44,120","22,053","69,282","3,109",,,,,,,,,,,,,,,,,,,,
Cook - Suburban (pt.),CookSuburbs,11,997,"1,279","2,403",127,,,,,,,,,,,,,,,,,,,,
DeKalb (pt.),DeKalb,14,"7,252","8,599","17,151","1,300",,,,,,,,,,,,,,,,,,,,
DeKalb (pt.),DeKalb,16,"13,214","10,492","25,639","1,933",,,,,,,,,,,,,,,,,,,,
DuPage (pt.),DuPage,3,386,259,690,45,,,,,,,,,,,,,,,,,,,,
DuPage (pt.),DuPage,5,"16,227","13,196","31,511","2,087",,,,,,,,,,,,,,,,,,,,
DuPage (pt.),DuPage,6,"96,047","75,318","183,817","12,452",,,,,,,,,,,,,,,,,,,,
DuPage (pt.),DuPage,8,"55,552","39,230","100,233","5,451",,,,,,,,,,,,,,,,,,,,
DuPage (pt.),DuPage,11,"56,004","35,703","97,796","6,089",,,,,,,,,,,,,,,,,,,,
DuPage (pt.),DuPage,14,"4,406","2,709","7,714",600,,,,,,,,,,,,,,,,,,,,
Ford (pt.),Ford,15,617,"2,001","2,798",180,,,,,,,,,,,,,,,,,,,,
Ford (pt.),Ford,16,797,"2,479","3,506",230,,,,,,,,,,,,,,,,,,,,
Kane (pt.),Kane,6,"24,208","23,935","51,178","3,035",,,,,,,,,,,,,,,,,,,,
Kane (pt.),Kane,8,"15,640","7,059","24,115","1,415",,,,,,,,,,,,,,,,,,,,
Kane (pt.),Kane,11,"24,258","9,305","35,524","1,961",,,,,,,,,,,,,,,,,,,,
Kane (pt.),Kane,14,"39,559","42,434","87,770","5,777",,,,,,,,,,,,,,,,,,,,
Kendall (pt.),Kendall,11,"8,948","6,137","16,060",975,,,,,,,,,,,,,,,,,,,,
Kendall (pt.),Kendall,14,"15,936","18,824","37,202","2,442",,,,,,,,,,,,,,,,,,,,
Lake (pt.),Lake,6,"14,538","15,052","31,531","1,941",,,,,,,,,,,,,,,,,,,,
Lake (pt.),Lake,10,"134,737","72,056","219,021","12,229",,,,,,,,,,,,,,,,,,,,
Lake (pt.),Lake,14,"21,820","22,659","47,443","2,963",,,,,,,,,,,,,,,,,,,,
Madison (pt.),Madison,12,"20,632","24,144","47,371","2,595",,,,,,,,,,,,,,,,,,,,
Madison (pt.),Madison,13,"21,260","27,794","52,009","2,955",,,,,,,,,,,,,,,,,,,,
Madison (pt.),Madison,15,"8,694","18,552","29,007","1,760",,,,,,,,,,,,,,,,,,,,
McHenry (pt.),McHenry,6,"19,402","19,393","41,679","2,884",,,,,,,,,,,,,,,,,,,,
McHenry (pt.),McHenry,14,"41,401","52,219","100,071","6,451",,,,,,,,,,,,,,,,,,,,
McLean (pt.),McLean,13,"13,263","8,796","23,903","1,844",,,,,,,,,,,,,,,,,,,,
McLean (pt.),McLean,18,"22,933","28,441","55,593","4,219",,,,,,,,,,,,,,,,,,,,
Peoria (pt.),Peoria,17,"18,061","9,356","28,999","1,582",,,,,,,,,,,,,,,,,,,,
Peoria (pt.),Peoria,18,"19,999","26,277","49,504","3,228",,,,,,,,,,,,,,,,,,,,
Sangamon (pt.),Sangamon,13,"21,558","17,524","41,756","2,674",,,,,,,,,,,,,,,,,,,,
Sangamon (pt.),Sangamon,18,"19,349","32,420","55,050","3,281",,,,,,,,,,,,,,,,,,,,
Stark (pt.),Stark,16,161,398,596,37,,,,,,,,,,,,,,,,,,,,
Stark (pt.),Stark,18,590,"1,380","2,115",145,,,,,,,,,,,,,,,,,,,,
Tazewell (pt.),Tazewell,17,"7,059","10,505","18,813","1,249",,,,,,,,,,,,,,,,,,,,
Tazewell (pt.),Tazewell,18,"13,626","28,201","44,766","2,939",,,,,,,,,,,,,,,,,,,,
Will (pt.),Will,1,"19,322","28,170","50,169","2,678",,,,,,,,,,,,,,,,,,,,
Will (pt.),Will,2,"12,521","10,239","23,748",988,,,,,,,,,,,,,,,,,,,,
Will (pt.),Will,3,"17,692","19,570","39,251","1,989",,,,,,,,,,,,,,,,,,,,
Will (pt.),Will,11,"74,426","46,680","127,837","6,731",,,,,,,,,,,,,,,,,,,,
Will (pt.),Will,14,"23,616","19,904","46,066","2,547",,,,,,,,,,,,,,,,,,,,
Will (pt.),Will,16,"4,351","8,158","13,283",774,,,,,,,,,,,,,,,,,,,,
Winnebago (pt.),Winnebago,16,"37,144","45,171","87,513","5,198",,,,,,,,,,,,,,,,,,,,
Winnebago (pt.),Winnebago,17,"18,569","10,453","30,591","1,569",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,Split E/A/P Votes,,,,,,,,,,,,,,,,,,,,,,,,,
Bond (pt.),Bond,13,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Bond (pt.),Bond,15,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Champaign (pt.),Champaign,13,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Champaign (pt.),Champaign,15,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Cook - Chicago (pt.),CookChicago,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Cook - Chicago (pt.),CookChicago,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Cook - Chicago (pt.),CookChicago,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Cook - Chicago (pt.),CookChicago,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Cook - Chicago (pt.),CookChicago,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Cook - Chicago (pt.),CookChicago,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Cook - Chicago (pt.),CookChicago,9,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Cook - Suburban (pt.),CookSuburbs,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Cook - Suburban (pt.),CookSuburbs,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Cook - Suburban (pt.),CookSuburbs,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Cook - Suburban (pt.),CookSuburbs,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Cook - Suburban (pt.),CookSuburbs,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Cook - Suburban (pt.),CookSuburbs,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Cook - Suburban (pt.),CookSuburbs,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Cook - Suburban (pt.),CookSuburbs,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Cook - Suburban (pt.),CookSuburbs,9,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Cook - Suburban (pt.),CookSuburbs,10,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Cook - Suburban (pt.),CookSuburbs,11,0,0,0,0,,,,,,,,,,,,,,,,,,,,
DeKalb (pt.),DeKalb,14,0,0,0,0,,,,,,,,,,,,,,,,,,,,
DeKalb (pt.),DeKalb,16,0,0,0,0,,,,,,,,,,,,,,,,,,,,
DuPage (pt.),DuPage,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,
DuPage (pt.),DuPage,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,
DuPage (pt.),DuPage,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,
DuPage (pt.),DuPage,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,
DuPage (pt.),DuPage,11,0,0,0,0,,,,,,,,,,,,,,,,,,,,
DuPage (pt.),DuPage,14,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Ford (pt.),Ford,15,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Ford (pt.),Ford,16,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Kane (pt.),Kane,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Kane (pt.),Kane,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Kane (pt.),Kane,11,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Kane (pt.),Kane,14,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Kendall (pt.),Kendall,11,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Kendall (pt.),Kendall,14,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Lake (pt.),Lake,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Lake (pt.),Lake,10,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Lake (pt.),Lake,14,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Madison (pt.),Madison,12,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Madison (pt.),Madison,13,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Madison (pt.),Madison,15,0,0,0,0,,,,,,,,,,,,,,,,,,,,
McHenry (pt.),McHenry,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,
McHenry (pt.),McHenry,14,0,0,0,0,,,,,,,,,,,,,,,,,,,,
McLean (pt.),McLean,13,0,0,0,0,,,,,,,,,,,,,,,,,,,,
McLean (pt.),McLean,18,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Peoria (pt.),Peoria,17,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Peoria (pt.),Peoria,18,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Sangamon (pt.),Sangamon,13,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Sangamon (pt.),Sangamon,18,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Stark (pt.),Stark,16,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Stark (pt.),Stark,18,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Tazewell (pt.),Tazewell,17,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Tazewell (pt.),Tazewell,18,0,1,1,0,,,,,,,,,,,,,,,,,,,,
Will (pt.),Will,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Will (pt.),Will,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Will (pt.),Will,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Will (pt.),Will,11,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Will (pt.),Will,14,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Will (pt.),Will,16,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Winnebago (pt.),Winnebago,16,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Winnebago (pt.),Winnebago,17,0,0,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Total E/A/P Votes,,,,,,,,,,,,,,,,,,,,,,,,,,
Bond (pt.),Bond,EV,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Champaign (pt.),Champaign,EV,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Cook - Chicago (pt.),CookChicago,EV,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Cook - Suburban (pt.),CookSuburbs,EV,0,0,0,0,,,,,,,,,,,,,,,,,,,,
DeKalb (pt.),DeKalb,EV,0,0,0,0,,,,,,,,,,,,,,,,,,,,
DuPage (pt.),DuPage,EV,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Ford (pt.),Ford,EV,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Kane (pt.),Kane,EV,0,0,0,0,,,,,,,,,,,,,,,,,,,,
