County,ShortName,CD,Clinton,Trump,Total,,,,,,,,,,,,,,,,,,,,,
Lee,Lee,5,444,"2,151",2667,,,,,,,,,,,,,,,,,,,,,
Leslie,Leslie,5,400,"4,015",4492,,,,,,,,,,,,,,,,,,,,,
Letcher,Letcher,5,"1,542","7,293","9,134",,,,,,,,,,,,,,,,,,,,,
Lewis,Lewis,4,785,"4,363",5298,,,,,,,,,,,,,,,,,,,,,
Lincoln,Lincoln,5,"1,865","7,338","9,561",,,,,,,,,,,,,,,,,,,,,
Livingston,Livingston,1,887,"3,570",4643,,,,,,,,,,,,,,,,,,,,,
Logan,Logan,1,"2,755","7,778","10,899",,,,,,,,,,,,,,,,,,,,,
Lyon,Lyon,1,"1,045","2,789","3,961",,,,,,,,,,,,,,,,,,,,,
Madison,Madison,6,"11,793","23,431","37,336",,,,,,,,,,,,,,,,,,,,,
Magoffin,Magoffin,5,"1,172","3,824","5,116",,,,,,,,,,,,,,,,,,,,,
Marion,Marion,1,"2,679","5,122","8,109",,,,,,,,,,,,,,,,,,,,,
Marshall,Marshall,1,"3,672","12,322","16,688",,,,,,,,,,,,,,,,,,,,,
Martin,Martin,5,363,"3,503",3953,,,,,,,,,,,,,,,,,,,,,
Mason,Mason,4,"1,970","4,944","7,216",,,,,,,,,,,,,,,,,,,,,
McCracken,McCracken,1,"9,134","20,774","31,294",,,,,,,,,,,,,,,,,,,,,
McCreary,McCreary,5,664,"5,012",5776,,,,,,,,,,,,,,,,,,,,,
McLean,McLean,1,988,"3,381",4566,,,,,,,,,,,,,,,,,,,,,
Meade,Meade,2,"3,026","8,660","12,229",,,,,,,,,,,,,,,,,,,,,
Menifee,Menifee,6,700,"2,010",2779,,,,,,,,,,,,,,,,,,,,,
Mercer,Mercer,2,"2,395","7,740","10,584",,,,,,,,,,,,,,,,,,,,,
Metcalfe,Metcalfe,1,976,"3,491",4619,,,,,,,,,,,,,,,,,,,,,
Monroe,Monroe,1,601,"4,278",4991,,,,,,,,,,,,,,,,,,,,,
Montgomery,Montgomery,6,"3,158","7,856","11,444",,,,,,,,,,,,,,,,,,,,,
Morgan,Morgan,5,"1,006","3,628","4,770",,,,,,,,,,,,,,,,,,,,,
Muhlenberg,Muhlenberg,1,"3,272","9,393","13,054",,,,,,,,,,,,,,,,,,,,,
Nelson,Nelson,2,"6,434","13,431","20,773",,,,,,,,,,,,,,,,,,,,,
Nicholas,Nicholas,6,787,"1,957",2840,,,,,,,,,,,,,,,,,,,,,
Ohio,Ohio,1,"2,080","7,942","10,398",,,,,,,,,,,,,,,,,,,,,
Oldham,Oldham,4,"10,268","20,469","32,853",,,,,,,,,,,,,,,,,,,,,
Owen,Owen,4,"1,062","3,745","4,999",,,,,,,,,,,,,,,,,,,,,
Owsley,Owsley,5,256,"1,474",1759,,,,,,,,,,,,,,,,,,,,,
Pendleton,Pendleton,4,"1,164","4,604","6,007",,,,,,,,,,,,,,,,,,,,,
Perry,Perry,5,"2,136","8,158","10,572",,,,,,,,,,,,,,,,,,,,,
Pike,Pike,5,"4,280","19,747","24,663",,,,,,,,,,,,,,,,,,,,,
Powell,Powell,6,"1,272","3,513","4,957",,,,,,,,,,,,,,,,,,,,,
Pulaski,Pulaski,5,"4,208","22,902","28,036",,,,,,,,,,,,,,,,,,,,,
Robertson,Robertson,6,222,759,1013,,,,,,,,,,,,,,,,,,,,,
Rockcastle,Rockcastle,5,915,"5,609",6688,,,,,,,,,,,,,,,,,,,,,
Rowan,Rowan,5,"3,295","5,174","8,842",,,,,,,,,,,,,,,,,,,,,
Russell,Russell,1,"1,093","6,863","8,174",,,,,,,,,,,,,,,,,,,,,
Scott,Scott,6,"7,715","15,052","24,180",,,,,,,,,,,,,,,,,,,,,
Shelby,Shelby,4,"6,276","13,196","20,573",,,,,,,,,,,,,,,,,,,,,
Simpson,Simpson,1,"2,144","5,077","7,529",,,,,,,,,,,,,,,,,,,,,
Taylor,Taylor,1,"2,553","8,320","11,304",,,,,,,,,,,,,,,,,,,,,
Todd,Todd,1,"1,042","3,612","4,774",,,,,,,,,,,,,,,,,,,,,
Trigg,Trigg,1,"1,587","4,931","6,748",,,,,,,,,,,,,,,,,,,,,
Trimble,Trimble,4,879,"2,771",3788,,,,,,,,,,,,,,,,,,,,,
Union,Union,1,"1,331","4,701","6,211",,,,,,,,,,,,,,,,,,,,,
Warren,Warren,2,"16,966","28,673","48,436",,,,,,,,,,,,,,,,,,,,,
Wayne,Wayne,5,"1,431","6,371","7,992",,,,,,,,,,,,,,,,,,,,,
Webster,Webster,1,"1,240","4,397","5,805",,,,,,,,,,,,,,,,,,,,,
Whitley,Whitley,5,"2,067","11,312","13,769",,,,,,,,,,,,,,,,,,,,,
Wolfe,Wolfe,6,753,"1,804",2635,,,,,,,,,,,,,,,,,,,,,
Woodford,Woodford,6,"4,958","7,697","13,560",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,Split Counties,,,,,,,,,,,,,,,,,,,,,,,,,
Boyd (pt.),Boyd,4,"5,072","10,451","16,218",695,,,,,,,,,,,,,,,,,,,,
Boyd (pt.),Boyd,5,949,"3,140","4,236",147,,,,,,,,,,,,,,,,,,,,
Harrison (pt.),Harrison,4,"1,142","3,401","4,716",173,,,,,,,,,,,,,,,,,,,,
Harrison (pt.),Harrison,6,889,"2,034","3,064",141,,,,,,,,,,,,,,,,,,,,
Jefferson (pt.),Jefferson,3,"186,523","135,703","339,997","17,771",,,,,,,,,,,,,,,,,,,,
Jefferson (pt.),Jefferson,4,"4,286","8,053","12,912",573,,,,,,,,,,,,,,,,,,,,
Jessamine (pt.),Jessamine,2,"1,563","4,720","7,009",726,,,,,,,,,,,,,,,,,,,,
Jessamine (pt.),Jessamine,6,"4,581","10,754","16,297",962,,,,,,,,,,,,,,,,,,,,
Spencer (pt.),Spencer,2,504,"2,035","2,646",107,,,,,,,,,,,,,,,,,,,,
Spencer (pt.),Spencer,4,"1,417","5,161","6,867",289,,,,,,,,,,,,,,,,,,,,
