County,ShortName,CD,Clinton,Trump,Total,,,,,,,,,,,,,,,,,,,,,
Montgomery,Montgomery,3,1119,4127,5429,,,,,,,,,,,,,,,,,,,,,
Morgan,Morgan,4,1768,6760,8818,,,,,,,,,,,,,,,,,,,,,
New Madrid,NewMadrid,8,1933,5270,7352,,,,,,,,,,,,,,,,,,,,,
Newton,Newton,7,4990,20553,26515,,,,,,,,,,,,,,,,,,,,,
Nodaway,Nodaway,6,2529,6380,9440,,,,,,,,,,,,,,,,,,,,,
Oregon,Oregon,8,865,3671,4667,,,,,,,,,,,,,,,,,,,,,
Osage,Osage,3,998,5856,7089,,,,,,,,,,,,,,,,,,,,,
Ozark,Ozark,8,724,3639,4501,,,,,,,,,,,,,,,,,,,,,
Pemiscot,Pemiscot,8,1947,3964,6027,,,,,,,,,,,,,,,,,,,,,
Perry,Perry,8,1520,6908,8733,,,,,,,,,,,,,,,,,,,,,
Pettis,Pettis,4,4324,12810,18067,,,,,,,,,,,,,,,,,,,,,
Phelps,Phelps,8,4766,12709,18518,,,,,,,,,,,,,,,,,,,,,
Pike,Pike,6,1806,5274,7375,,,,,,,,,,,,,,,,,,,,,
Platte,Platte,6,20057,25933,48902,,,,,,,,,,,,,,,,,,,,,
Polk,Polk,7,2631,10438,13713,,,,,,,,,,,,,,,,,,,,,
Pulaski,Pulaski,4,2922,9876,13461,,,,,,,,,,,,,,,,,,,,,
Putnam,Putnam,6,353,1936,2343,,,,,,,,,,,,,,,,,,,,,
Ralls,Ralls,6,1138,3969,5266,,,,,,,,,,,,,,,,,,,,,
Randolph,Randolph,4,2283,7529,10309,,,,,,,,,,,,,,,,,,,,,
Ray,Ray,5,3090,7104,10839,,,,,,,,,,,,,,,,,,,,,
Reynolds,Reynolds,8,540,2406,3037,,,,,,,,,,,,,,,,,,,,,
Ripley,Ripley,8,830,4522,5520,,,,,,,,,,,,,,,,,,,,,
Saline,Saline,5,2789,5977,9247,,,,,,,,,,,,,,,,,,,,,
Schuyler,Schuyler,6,354,1505,1932,,,,,,,,,,,,,,,,,,,,,
Scotland,Scotland,6,365,1525,1968,,,,,,,,,,,,,,,,,,,,,
Scott,Scott,8,3575,13168,17246,,,,,,,,,,,,,,,,,,,,,
Shannon,Shannon,8,776,2966,3904,,,,,,,,,,,,,,,,,,,,,
